USER,REVIEW,SENTI,COUNT
시리리리,"좋,아요",0,0
happy맘,"딸내미,성,수역,에,데려다,주,며,잠깐,들려,빵,만,사,봤,는데,다,먹,고,한,컷,밤,빵,너무,맛있,네요",0,0
람,"맛있,어요",0,0
lemontwist,"아메리카노,원두,선택,이,안,돼서,아쉬워,요",0,0
tht****,"성수,카페",0,0
리브우,"팡도르,최애,맛집,입니다",0,0
꿈을꾸자,"빵,맛있,어요,커피,도,괜찮,은데,밖,에,는,소음,이,심하,긴,하,네요",0,0
imsh,"너무,맛있,어요",0,0
오디,"저녁,에,분위기,개굿",0,0
navely,"저녁,에,가,면,빵,이,너무,없,어요",0,0
둥이네,"커피,도,맛나,고,특별,한,한,카페,입니다",0,0
권재현,"굿,플레이스,굿,브레드",0,0
분홍이,"빵,너무,맛있,어요",0,0
미미,"빵,맛집,이,에요,다만,가격,이,좀",0,0
myl****,"성수동,카페,너무,좋,아요",0,0
류루루루,"카페,라테,맛집",0,0
riiinnn,"빵,맛집,앙,버터,바게트,맛있,어요",0,0
녕,"매주,금요일,마다,제철,과일,을,먹,을,수,있,어서,너무,좋,아요,오틀리,라테,는,처음,먹,어,보,는데,고소,하,니,너무,맛있,네요",0,0
시드니,"분위기,좋,고,사람,많이,오,는데,직원,분,은,되게,친절,하,시,네요,기대,이상",1,1
나온,"좋,아요",0,0
써니데이,"빵,이,맛있,고,루프,탑,공간,이,좋,았,습니다,유명,한,곳,이,라,대,기,줄,어,길,었,습니다",0,0
늑대와 여우,"빵,종류,가,다양,하,고,맛있,어요",1,1
mvt****,"분위기,좋,고,베이커리,맛집,이,에요",0,0
4choongi,"좋,습니다,아,아아,아아,앗",0,0
gan****,"항상,맛있,게,먹,고,갑니다",0,0
차곡파티세리,"항상,맛있,게,먹,고,있,습니다,굿,굿",0,0
냠,"메이플,소프트,브레드,부드럽,고,달콤,해요",0,0
할매님,"요즘,날씨,에,는,루프,탑,이,분위기,정말,좋,네요,힐링,하,고,왔,어요",0,0
gos****,"커피,도,맛있,고,좋,아요,테이크아웃,하,면,할인,해,주,세요",1,1
thdwlgP,"밤,빵,존맛",0,0
로지,"좋,아요",0,0
기분좋게 살자,"주차,가,힘들,다",0,0
김수정,"빵,은,한,가지,뿐,이,라,달달,하,니,맛있,었,어요,바닥,이,다,회색,이,라,평지,인,줄,알,았,는데,조심,하,세요,생각,보다,턱,이,있,음",0,0
ddu,"어니언,성수,빵,수니,들,의,천국",0,0
워니,"테라스,에,참새,들,놀,러,와서,좋,았,음",0,0
휴지,"빵,을,비닐,없이,진열,해,놔서,조금,찝찝,했어요",-1,1
실실이,"괜찮,아요,괜찮,아요",0,0
gos****,"직원,분,들,도,밝게,인사,건네,주,시,고,커피,맛,도,항상,맛있,습니다,또한,매장,곳곳,어니언,만,의,개성,이,있,어,자주,방문,합니다",1,1
배고프지않냐,"버터,롤,은,진짜,아침,마다,먹,을,수,있,을,거,같,아요,아아",0,0
포레스트가필드,"빵,맛있,어요",0,0
미뇽,"너무,기대,하,고,왔었,나,봐요",0,0
헤이요뿅,"분위기,는,너무,좋,은데,빵,은,비주얼,에,비해,쏘쏘,커피,가격,도,너무",0,0
으덩,"맛나,요,짱짱",0,0
찐,"평일,사람,없,어서,좋,았,어요",0,0
Elf,"여긴,분위기,맛집,이,네요,핫,아메리카노,는,개인,적,으로,너트,살짝,풋내,고소,함,부드러움,머그잔,이,라,물,로,많이,희석,해서,연,해진,듯,아보카도,명란,바게트,짭조름,한,게,맛남",0,0
sev****,"맛있,어요,오,오,오",0,0
jej8709,"공주,밤,빵",0,0
태양의해나,"한,번,쯤,갈,만,한,곳",0,0
zena,"가격,대비,는,음료,가,별로,였,어요,빵,은,종류,가,별로,안,남,아,있,어서,안,먹,었,고,공간,이,뭔가,옆,사람,이랑,간격,도,좁,은,편,이,었,고,그렇,다고,실내,가,예쁜,지도,모르,겠,어요,간판,이랑,빵,진열,돼,있,는,곳,만,예뻐요,그런데,가격,이,비싸,서,가격,값,못,하,는,느낌",-1,1
아아,"친절,해요",1,1
유이이이잉,"감각적,인,인테리어,좋,아요",0,0
종혁이 아빠,"공사,중,이,었,다는,2,층",0,0
해변의 카프카,"테이크아웃,하,면,2000,원,할인,이,매력적,입니다",1,1
illliill,"독특,한,인테리어,이국,적,인,맛,과,직원,분,들,이,친절,하,셨,어요",1,1
방울,"맛있,어요",0,0
luna,"빵,맛있,어요",0,0
luna,"커피,맛있,어요",0,0
withlump,"좋,아요",0,0
혜선,"굿,굿",0,0
김세정,"빵,맛있,어요",0,0
달콤사탕,"테이크,아웃,시,할인,도,가능,하,고,맛,도,있,어요,추천",1,1
win****,"카페,인지,빵집,인지,알,수,없,었,던,곳,아랑,패션,후르츠,티,를,시켰,는데,아아,는,얼음,이,녹기,전,인데,도,불구,하,고,굉장히,밍밍,해서,보리차,느낌,이,났,고,패션,후르츠,티,에,는,시럽,을,아끼,려고,하,는,건지,모르,겠,지만,패션,후르츠,씨,가,씹히,는,게,좋,은,건데,씨,가,육안,으로,셀,수,있,을,만큼,적,게,들어가,있,었,다,그냥,물,에,패션,후르츠,시럽,조금,타,주,는,건데,이럴,거,면,6500,원,을,받,지,말,던가,음료,에,신경,을,좀,써,줬,으면,좋,겠,다,빵,만,맛있,으면,빵집,을,하,지,왜,카페,를,하,냐고,음료,드,시,지,말,고,빵,만,테이크아웃,하,시,는,걸,추천,합니다",0,0
Bella,"좋,아요",0,0
jie****,"친절,친절,왕,친절",3,3
챙꾸리,"분위기,도,좋,고,아르바이트,생,들,인사,성,도,너무,좋,아요,그래서,더,분위기,가,밝게,느껴,지,네요",1,1
배고프지않냐,"베이커리,카페,는,맛집,이,라,불리,는,곳,중,에,인기,거품,많이,낀,곳,이,있,는데,여긴,자주,찾,게,돼요,직원,분,들,도,친절,하,시,고요",1,1
보들이,"플랫,화이트,는,커피,맛,이,진한,편,이,어서,저,한테,좋,았,고요,치,아바타,등,빵,이,본연,의,맛,으로,만족,스러웠,네요",0,0
juwon,"귯,일,주일,에,몇,번,가,는지,모르,겠,어요,두,번,이나,갔,어요",0,0
한강이맘,"가격,은,있,어도,맛있,어요",0,0
마블지니,"고소미,버터,롤,진짜,고소,하,고,맛있,습니다,가성비,갑,메뉴,에,요,겉바속촉,제대로,입니다",0,0
3d홀릭,"빵,존맛",0,0
hannah,"좋,아요",0,0
juwon,"알,아,메가,날,이,갈수록,맛나,죠,요,근데,앙,버터,스콘,의,스콘,부분,은,아무,맛,도,안,납니다,주의,하,세요,직원,분,친절,해,요",1,1
asella,"괜찮,았,어요",0,0
Min jini,"빵,이,굿",0,0
탸모열쇠,"핫플,디카페인",0,0
시그노쓰레기,"아메리카노,산미,없,고,맛있,음,앙,버터,스콘,팥,버터,스콘,이,라,해,주,세요,는,별로",0,0
Kkkkkkkk,"빵,이,맛있,었,어요",0,0
sk7****,"아메리카노,도,맛있,는데,소파,가,너무,편해요",0,0
nar****,"아메리카노,가,맛있,어요",0,0
마초,"앙,버터,존맛,립니,다",0,0
r1d****,"커피,맛,신맛",0,0
뉴발뉴발,"디카페인,커피,정말,비추,입니다,정말,써요,맛없,는,쓴맛,하,지만,옥상,의,분위기,가,좋,아,합격,날,좋,은,날,가,세요",0,0
yew****,"좋,아요",0,0
pheej,"빵,이,너무,맛있,어요",0,0
워니,"초코,크루아상",0,0
이뚱지,"역시,죠",0,0
Bledel,"명불허전,너무,좋,아,여,빵,맛집",0,0
빛의자녀,"맛있,어요",0,0
민정2,"화장실,오마이,갓",0,0
푸우꿀단지,"앙,버터,가,짱맛",0,0
luvlife,"앙,버터,가,진짜,맛있,어요",0,0
열정,"주차,시설,이,없,어요,앞,에다,대,면,딱지,뜯기,기,일쑤",0,0
fantasy,"매머드,앙,버터,먹,어,봤,는데,너무,맛있,어요",0,0
hyoyalove,"좋,아요",0,0
영떠니,"포카,치아,맛있,다",0,0
Yenny,"편한,자리,는,금방,차,고,나머지,자리,는,불편,하,지만,가끔,가,기,좋,아요,어니언,도,이젠,추억,의,장소,네요",0,0
withlump,"좋,아요",0,0
als****,"좌석,이,널찍,하,고,조용,하,고,좋,아요",0,0
dhw****,"날씨,가,더워서,실외,는,이용,어려웠,습니다",0,0
Moho,"다른,빵,들,은,모르,겠,고,샌드위치,는,가격,대비,괜찮,은,거,같,아요,커피,도,나쁘,지,않,았,어요",0,0
hello6241,"빵,이랑,커피,넘,넘,맛있,어요,요즘,유행,하,는,공장,형,카페,그런데,자리,가,적,구,실내,에,는,일자,로,나열,된,형태,가,주라,서,34,명,이,가,니,조금,불편,하,더라고요,그렇,다고,이,더운,날,에,야외,테이블,은,못,가,겠,고,한두,명,이,가,기,엔,좋,을,거,같,아요",0,0
디스코멜론,"팡도르,가,제일,맛있,어요",0,0
안셋흔,"어니언,은,항상,친절,하,고,맛있,어요",1,1
choooooni,"역시,말,이,필요,없,는,곳",0,0
namju,굿,0,0
추운발,"넓고,크림,들어간,빵,너무,맛나,요",0,0
ull****,"항상,성수동,올,때,마다,들려요,슈슈,빵,너무,달,지,도,않,고,크림,이,진짜,맛있,어요",0,0
yor****,"너무,분위기,가,좋,네요,넓은,의자,에,꼭,앉,아,보,세요",0,0
그로밋,"빵,맛있,어요,분위기,도,좋,아요,사람,은,정말,많,아요",0,0
멜로디,"일본,친구,가,좋,아,해요,일본,에서,유명,한,인,스타,한국,카페이,라는,듯",0,0
기록하는쇼닝,"빵,맛있,어요",0,0
김수연,"친절,해요",1,1
슬기,"맛나,요",0,0
so,귯,0,0
282****,"카운터,와,음료,메이,킹,을,담당,하,는,직원,들,은,매우,친절,하,고,활기차,서,좋,았,으면,부드러울,것,같,은,빵,커스터드,크림,은,너무,딱딱,해서,꽂혀,있,는,숟가락,의,용도,가,의심,스러웠,고,주,신,플라스틱,칼,과,포크,로,빵,을,제대로,먹,기,힘들,었,다,빵,으로,유명,한,카페,인,것,같,은데,첫,방문,에,조금,은,기대,에,못,미치,는,듯,하,다,인더스트리얼,인테리어,와,특유,의,러스티,한,분위기,가,멋진,공간,이,었,다,그리고,본사,직원,분,으로,추정,되,는,어떤,여성,분,이,카페,재료,로,사용,되,는,것,으로,보이,는,무화과,를,사,와서,지점,직원,분과,얘기,를,나누,는데,그,여성,분,의,목소리,와,정신없,는,행동,때문,에,빨리,자리,를,뜰,수,밖에,없,었,다,직원,이,맞,는다면,고객,배려,도,없이,대표,님,어쩌,고,어디,지점,이,어쩌,고,등,알,고,싶,지,않,은,그런,얘기,들,을,너무,오픈,된,공간,에서,노출,하,는,게,아니,신지",2,2
향긋라이프,"어니언,좋,아요,빵,맛집",0,0
찡윤,"아메리카노,산미",0,0
ksingmei,"빵,맛있,어요",0,0
ksingmei,"빵,맛있,어요",0,0
riiinnn,"빵,도,맛있,고,남자,직원,분,친절,해요,분위기,도,있,고,자주,방문,할게요",1,1
app****,"평범,해요,콘셉트,지만,저,는,그렇게,만족,스럽,지,는,않,아요",0,0
하나바오,"빵,맛집",0,0
오전,"팡도르,는,특별,한,느낌,은,아니,었,습니다,슈거,파우더,때문,에,예쁘,게,먹,기,는,힘들,어요,올리브,포커,치아,는,담백,해요",0,0
섹쉬한공실이fore2434,"친절,정말,배울,것,많,은,서비스,피자,도,사,러,간,것,인데,전화,부터,가,서비스,친절,그,자체,제주,주스,의,양,은,아쉬웠,다,너무,스타벅,스톨,사이즈,보다,못,한,양,에,비싼,가격,제주도,당근,그렇게,안,비싼,데,육지,오,면서,비싸,졌나",-1,5
뱌밤바,쏘쏘,0,0
화이,"빵,맛있,어요,넓고,편해요",0,0
Jude,"빵,맛있,어요",0,0
234687,"좋,아요",0,0
쿠쿠키키,"일회용,칼,로,빵,이,안,잘려,서,먹,기,조금,불편,했,어요,맛,은,좋,아요",0,0
Lyn,"분위기,맛집",0,0
김소담,"굿,잡,예오,시,워,놔요",0,0
링구,"굿,굿,빵,맛있,어요,성수,어니언",0,0
Sannie,"테이크,아웃,할,때,는,가격,이,확,싸,지,네요",1,1
꼬꼬맘,"커피,맛,좋,아요",0,0
신윌리,"10,시,까지,하,는,성수,카페,라,그런지,늦,게,가,도,인파,는,많,았,다,집,자체,를,인테리어,로,잘,활용,한,곳",0,0
나,"빵,은,파리,크루아상,이,차라리,나,음,카운터,쪽,제외,화장실,냄새,남",0,0
강건한 준이맘,"맛있,어요",0,0
Rettich,"항상,맛있,어요,어니언,메뉴,도,하나,씩,바뀌,어서,더,좋,아요,초코,크루아상,최애,안,에,초코,볼,줄,이,지,말,아,주,세요,제발",0,0
박주하,굿,0,0
ToOooooory,"넓어서,좋,아요",0,0
히니,"안국,어니언,이,더,좋,았,다,빵,은,맛있,는데,경치,랑,분위기,는,그저,그럼,사람,이,너무,많,아서,앉,을,자리,찾,기,도,힘,듦",0,0
하다누,"나쁘,지,않,음,빵,은,무난,무난,아인,슈페너,는,맛있,음,직원,친절,함,옛날,감성",1,1
goodai,"좋,아요,좋,아요,좋,아요,좋,아요",0,0
상상,"더워서,자리,가,내부,는,약간,협소,했,는데,1,층,야외,이쁘,더라고요,근데,더워서,땀,주문,받,는,직원,분,친절,했,어요,아메,만,마시,는,인간,인데,카페,라테,우유,적,게,하,고,스팀,올리,니,제,입맛,에,딱,빵,은,배불러서,남겼,네요,미안",1,1
아느므,"공간,이,정말,멋있,어요",0,0
hyohyo,"빵,이,신기,하,고,맛있,음,블랙,크런치,치즈,프랑스,맛있,음,카페,분위기,도,신기,한데,늘,포장,만,했,음,앙,버터,는,팥,이,생각,보다,단,편",0,0
gornooo,"라테,맛있,네요",0,0
imyourgenie,"오렌지,크림치즈,빵,이,정말,맛있,어요",0,0
녜야뱌,"이쁜,것,도,있,지만,맛,도,괜찮,음,종종,지인,선물,용,구입",0,0
ykn****,"커피,맛있,어요",0,0
sci****,"빵,진짜,맛있,고,직원,분,도,친절,하,세요",1,1
umin1207,"빵,맛집",0,0
율미,"너무,좋,은데,평일,에,도,사람,너무,많",0,0
fantasy,"빵,도,맛있,고,커피,도,맛있,어요",0,0
정원,"워낙,핫,한,곳,이,라,비,오,는,월요일,에,방문,했,는데,도,손,님,이,많,네요,야,외석,이,비,어,있,긴,했으나,더워서,실내,에,앉,았,는데,아무,래더,찬,기운,나,는,벽,쪽,보다,는,안쪽,자리,추천,드려요,씁쓰름,한,커피,와,샌드위치,맛있,게,먹,었,어요",0,0
소풍,"소금,버터빵,최고,에,유",0,0
시원,"맛있,어요,루프,탑,최고",0,0
twe****,"빵,너무,맛있,어요",0,0
소풍,"자리,가,없,어요,고소미,버터,롤,최고",0,0
솔선수범,"테라스,테이블,은,녹슬,어,있,는,그런,느낌,사람,이,많,은데,의자,너무,불편,하,고,요,의자,가,편하,면,테이블,이,너무,낮,아요,손대,면,파상풍,걸릴,것,같,아요",0,0
ㅎㅇ,"앙,버터,스콘,드셔,주,세요,맛있,어요,공간,도,넓고,특이,해서,좋,았,어요,옥상,이,조금,지저분,한,느낌,이,있,어서,4,점",0,0
sia,"가,보,고,싶,던,곳,이,라,기대,하,고,갔,어요,역시,좋,아요",0,0
채오이,"다음,에,가,서,먹,고,싶,은,빵,이,많,아요,가격대,는,있,고,흐리,고,바람,많이,부,는,여름날,루프,탑,에서,너무,좋,았,습니다",0,0
나는행운아,"분위기,맛집,커피,맛,은,기대이하,네요",0,0
밍이,"맛있,고,분위기,좋,아요",0,0
룰루,"맛있,음",0,0
김민정,"빵,전체,적,으로,맛있,어요,분위기,도,좋,고,빵,음료,다,괜찮,은,편,인데,인테리어,때문,인지,뭔가,지저분,한,느낌,이,없,지,않,아,있,어요",0,0
또또나,"분위기,깡패,빵,은,더,깡패",0,0
감자바우,"맛있,어요",0,0
유즈,"존맛,탱,구리,짤,어요",0,0
int****,"갬,성,플레이스,에,요",0,0
새벽이슬,"기대,를,너무,많이,했,나,봅니다",0,0
wnsaus2422,"최애,카페",0,0
밍무닝,"매장,안,이,엄청,시원,했,어요,비,와서,야외,는,이용,못,함",0,0
멜롱,"사람,이,너무,많,아요,그거,말,고,는,좋,았,는데,화장실,냄새,가,좀,많이,났,어요,직원,분,들,이,중간,중간,확인,해,주,셔야,할,듯",0,0
김선정,"노을,이,너무,아름다웠,어요,빵,도,맛있,고요",0,0
hans,"너무,비쌉니다,한국,이,물가,가,비싸,다,해도,이,가격,은,아니,죠,독일,에서,는,1500,원,정도,에,이런,품질,의,빵,을,삽니다,호구,되,지,맙시다,볶음,커피,도,1,kg,에,55000,원,이,보다,품질,좋,은,게,32000,원,합니다",-2,2
Lyn,"굿,굿",0,0
유즈,"스콘,맛,지베",0,0
미랭이,"별,10,개,주,고,싶,은,어니언,친절,하,고,너무,맛있,네요,특히,기본,적,인,저,빵,에,얹,어,진,소금,이,빵,을,더,고소,하,게,해,줘요",1,1
모모찌맘,"너무,맛있,어요,집,에서,가까우,면,더,자주,갈,것,같,아요",0,0
sweetpea,보통,0,0
TK,"어니언,은,언제,가,도,맛있,는,거,같,아요",0,0
ekq****,"맛있,다,해",0,0
ye_****,"빵,커피,맛집",0,0
감자바우,"맛있,어요",0,0
come4748,쏘쏘,0,0
셔니이모,"친절,하,고,핫플레이스,라서,그런지,사람,들,이,항상,많,네요",1,1
ilu****,"카피,도,빵,도,맛나,요",0,0
이소영,"커피,도,맛있,고,팡도르,도,맛있,고,생각,보다,사람,이,없,어서,안,전했,던,것,같,은데,루프,탑,에,새똥,이랑,참새,떼,가,엄청,많,아서,열,마리,이상,테이블,위,로,접근,함,이상,입니다",0,0
내꺼중에최고,"밤,식빵,드래건,볼,맛있,어요,으아,젊,은,연인,들,이,주말,에,진짜,많,네요,빵,만,사,러,다녀왔,는데,계신,줄,이",0,0
니버,"매머드,빵,노맛,야외,좌석,은,조류,좋,아,하,시,는,분,들,만,앉,으세요,실내,좌석,은,건물,이,낡,아서,그런지,곰팡내,남",0,0
쨔아잔,"팡도르,랑,패션,후르츠,에이드,jmt",0,0
joo****,"사람,이,많,아서,빵,만포,장,해,갔,어요",0,0
만두,"분위기,도,너무,좋,고,직원,분,도,친절,해서,좋,았,어요,커피,는,못,마시,고,샌드위치,만,먹,었,는데,너무,맛있,었,어요,재,방문,각",1,1
정명훈,"아메리카노,산미,가,적당히,있,어서,달달,한,팡도르,랑,정말,잘,어울려요,겁나,맛나,요",0,0
박징,"맛있,네,유,근데,어니언,팡도르,가,없,다니",0,0
배고프지않냐,"베이커리,커피,맛있,고,한가,할,때,가,면,정말,힐링,이,에요,치즈,프랑스,눈,겉,은,바삭,하,고,속,은,치즈,가,박혀,있,어,맛있,어요",0,0
고소엉,"바질,페스,토,를,좋아해,그런지,갓,나온,빵,냄새,가,아주,굿",0,0
Lyn,"너무,좋,아요",0,0
알라,"트리플,매머드,빵,맛있,어요",0,0
레종은금연중,"맛나,맛나",0,0
할인미소,"루프,탑,이,있,어,풍경,보,기,좋,은,곳,이,에요,음료,도,괜찮,았,지만,빵,이,진짜,맛있,어요",0,0
wt,"빵,맛집",0,0
NSOPT,"맛나,고,비싸,요",-1,1
Nana,"빵,맛집,내부,가,특이,한,분위기,예요,꾸밈없,는,느낌,그리고,딸기,바라,기,맛있,었,어요,모양,도,예쁘,고,근데,가격,이,좀,부담,스러웠,어요,두,개,만,사,먹,어도,만,원,치즈,빵,이랑,다른,빵,들,도,맛있,었,어요,담백,한,맛,알,아,맛,은,보통,얼음,이,자잘,하,게,갈린,스타일,이,에요",0,0
veens,"성수동,하,면,제일,먼저,생각나,는,카페,베이커리,가,있,어서,정말,좋,아요",0,0
LSA,"어니언,성수,카페,갬,성,카페,분위기,좋,아요,밀크티,맛있,다",0,0
1bi****,"분위기,좋,아요",0,0
cos****,"맛있,어요,분위기,좋,고",0,0
오름직한 동산,"맛있,어요",0,0
mju****,"커피,도,빵,도,맛있,어요",0,0
썬,"너무,맛있,어요",0,0
wjiiin476,"좋,아요",0,0
wjiiin476,"분위기,도,좋,고,좋,아요",0,0
최용민,"역시,성수동,카페,중,에,가장,인기,좋,은,곳,이,라고,할,수,있,는,어니언,좋,습니다",0,0
꾸꾸,"무슨,말,이,더,필요,합니까,주차,는,공영,주차장,에,빵,맛집,또,먹,구,시프,드",0,0
MHK,"양,아취,birds,새,들,이,와서,빵,스틸,해,감",0,0
tax****,"좋,네요",0,0
플뤼에,"빵,음료,모두,비싸,요",-1,1
pop****,"장소,분위기,가,좋,아요,오,오",0,0
ZZ6,"그저,그럼",0,0
살구,"커피,도,맛있,지만,팡도르,도,진짜,맛있,는,곳,인테리어,나,분위기,는,딱히,취향,아니,지만,인기,있,는,이유,는,아마,맛,때문,인,듯",0,0
suj****,"언제,먹,어도,항상,맛있,어요",0,0
cayng,"빵,도,맛있,고,친절,하,십니다",1,1
oas****,"빵,커피,맛있,어요,근데,참새,가,너무,많,아요",0,0
zzieing,"밀크티,별로,짜장,짜장,얼음,주,시,는,거,싫,다",0,0
sun****,"뷰,도,좋,고,맛,도,좋,은,핫플",0,0
jun****,"굿,굿,좋,아요,좋,아요,좋,아요",0,0
kkymin91,"좋,아요,맛있,어요",0,0
ade****,"싱글,오리진,훌륭,합니다,일요일,에,도,사람,엄청,많,네요",0,0
포테모리,"빵,맛,은,5,점,인데,자리,가,별로,라서,35",0,0
glg****,"성수동,카페,중,맛,과,서비스,가,정말,최고,네요,저희,는,헬렌,이,커플,인데요,여기,오,자마자,식단,실패,했,어요,빵,음료,완전,JMT,직원,매너,굿,여기,서,근,손실,나,고,집,가,겠,습니다,감사,합니다",0,0
홈메이드,"핫플라,사람,이,참,많,습니다,단점,은,그래서,좌석,이,부족",0,0
핑,"분위기,좋,은,장소,정신,은,없,음",0,0
ell****,"분위기,좋,아요",0,0
le soyeon,"빵,맛있,어요,어니언",0,0
lemontwist,"신맛,나,던,커피,가,정말,맛있,었,는데,사라져서,아쉬워,요,빵,맛집,입니다",0,0
국시,굿,0,0
eo,"초코,크루아상,은,다른,곳,이,더,맛있,네요",0,0
suzy0624,"인테리어,랑,빵,이랑,커피,최고,예요",0,0
로우니맘,핫플,0,0
나는얏,"인테리어,가,되게,예뻐요",0,0
kso****,"특색,있,는,창고,형,베이커리,카페,분위기,좋,음",0,0
ggo****,"팡도르,맛있,어요,자리,가,많,은데,사람,도,그만큼,꽉,차,서,먹,고,가,긴,힘들,어요",0,0
조윤정,"테이크아웃,할인,좋,아요",1,1
뉴규,"좋,아요,좋,아요,좋,아요",0,0
주주,"거의,다섯,시,에,왔,는데,사람,이,너무,많,아서,빵,만,사,서,왔,어요,그렇지만,빵,은,맛있,어요",0,0
Hwajinee,"존맛,탱",0,0
연2,"명란,바게트,맛있,어요",0,0
lll****,"괜찮,은,빵,과,괜찮,은,커피,성수,에서,핫,한,카페,를,가,고,싶,다면,추천",0,0
덕,"분위기,도,좋,고,맛있,어요",0,0
국시,굿,0,0
후하,"빵,행복",0,0
여여영,"빵,맛집",0,0
유키농,"의자,는,좀,불편,하,지만,커피,와,빵,이,맛있,어요,평일,11,시,쯤,가,면,여유,로울,듯",0,0
흑둥이,"짱맛,이,요",0,0
왕리본,"맛집,맛집",0,0
wjiiin476,"분위기,도,좋,고,커피,도,맛있,어요",0,0
밍밍,"빵,들,이,진짜,맛있,어요",0,0
빛의자녀,"맛있,어요",0,0
땜즈강,"커피,맛,은,쏘쏘,분위기,좋,음",0,0
cwk2003,"커피,맛있,습니다",0,0
꽃사슴,"좋,아요",0,0
jinnie,"음,조금,비싼,느낌,빵,종류,는,많,음",-1,1
happysh,"인테리어,예뻐요",0,0
WAVE,"성수동,핫플레이스",0,0
주수연,"성,수역,에서,가,기,너무,편했,고,금방,찾,을,수,있,었,습니다,팡도르,는,너무,푸석푸석,했,어요,아메리카노,는,산미,가,강해서,호불호,가,나뉠,거,같,더라고요,스콘,앙,버터,는,팥,이,아주,맛있,었,습니다,낡,은,건물,에,비해,화장실,은,깨끗,했,어요,좌석,이,조금,아쉽,습니다",0,0
sophi,"성수,카페,팡도르,커피,맛집,카페",0,0
쉐미,"디카페인,커피,는,정말,노맛,이,예요,그냥,커피,물",0,0
S2,"솔직히,여기,보단,글,로,우가,빵,도,음료,도,더,맛있,어요",0,0
sweetiz,"카페,라테,최고",0,0
Hwajinee,"성수,핫플",0,0
wjiiin476,"라테,맛있,어요",0,0
라샤맘,"빵,은,맛있,는데,좀,더,청결,했으면,좋,겠,네요",0,0
meltingnboiling,"팡도르,내,사랑,너무,맛있,어",0,0
최승아,"팡도르,하,고,당근,주스,먹,었,는데,당근,주스,는,정말,생,당근,향,났,어요,시중,에,파,는,당근,주스,생각,하,시,면,안,드,시,는,게,좋,을,것,같,아요,팡,도,르,약간,던킨,도넛,맛,났,는데,좀,더,부드러운,느낌,맛있,었,어요",0,0
해피하게,굿,0,0
lililia,굿,0,0
팡,"필링,이,가득,해서,너무,맛있,어요",0,0
옹ss,"그저,그럼",0,0
지니,"빵,맛있,어요",0,0
kim,"좌석,불편,빵,은,굿",0,0
시르케,"여기,빵,은,다,마시,쪄요,또,먹,고,시,다아",0,0
monooni,"일단,인테리어,가,한몫,단단히,합니다,유럽,빈티지,한옥,느낌,이,섞여서,공간,에서,얻,는,에너지,가,너무,좋,았,어요,커피,는,가격,에,비해,솔직히,그냥,뭐,여기,빵,들,은,골고루,진짜,너무,맛있,어요,차,끌,고,온다면,미리,꼭,주차,공간,마련,해,놓,고,가,야,무작정,가,면,대략,난감",0,0
피치앙,"커피,맛,이,그윽,한,커피숍",0,0
502,"코로나,때문,인지,손,님,많이,줄,었,네요,빵,맛나,요,가격,은,사악,하,지만",-1,2
ibb****,"맛나,요",0,0
백옥,"빵,종류,도,많,고,커피,도,맛,좋,아요",0,0
양손,"맛있,는,빵,이,많,아요",0,0
인생역전,"맛,최고,예요",0,0
인생역전,"빵,진짜,맛있,어요",0,0
sweetiz,"라테,는,최고",0,0
Hwajinee,"라테,맛있,어요",0,0
wjiiin476,"라테,맛있,어요",0,0
han,"커피,맛있,어요",0,0
apr****,"좋,아요",0,0
규민,"알밤,빵,맛집,성수역,맛집",0,0
두리안,"빵,맛있,어요",0,0
omny,"팡도르,괜찮,네요",0,0
quf0,"빵,별로,안,좋아하,는데,팡도르,는,맛나,네요,근처,에,있,다면,가,볼만한,곳,이,에요",0,0
moonjh87,"맛있,어요",0,0
지니,"분위기,가,좋,아서,자주,와요",0,0
hyl****,"빵,도,커피,도,분위기,도,좋,은,곳,점심때,는,늦,게,가,면,샌드,귀,치,없,포장,인데,도,일,하,는,사람,그렇게,많,은데,느릿느릿,하,신,거,는,좀,답답,함,이,그래도,친절,하,니까",0,2
1ee,"맛있,는,고소미,버터,롤",0,0
rlagodus,"빵,맛,은,좋,음",0,0
syj****,"맛,도,좋,고,분위기,도,좋,네요",0,0
Wansang,"공장,에서,먹,는,맛있,는,팡도르,어니언",0,0
Hwajinee,"성수,갬,성,좋,아요,커피,도,맛있,는",0,0
wjiiin476,"분위기,좋,아요",0,0
sweetiz,"굿,굿",0,0
고쁜이,"하루,에,두,번,갈,정도,로,맛있,고,직원,분,이,친절,하,네요,직원,분,친절,하,게,아메리카노,와,오늘,의,커피,차이,를,알려,주,시,고,테이크아웃,이,면,할인,도,되,어서,좋,네요",3,3
고쁜이,"빵,도,좋,지만,커피,맛,이,좋,네요,아메리카노,와,오늘,의,커피,중,오늘,의,커피,가,더,좋,네요,진해서,달달,한,빵,이,잘,어,울,듯,해요",0,0
디듀,"사진,은,찍,기,좋,은,곳",0,0
umi,"커피,도,맛있,네요",0,0
umi,"빵,을,많이,살,수,밖에,없,게,만드,는,곳",0,0
써니10,"빵,이,맛있,어요",0,0
ㅍㅍ,"빵,종류,가,많,진,않,지만,아메,랑,앙,버터,가,맛있,어요",0,0
gwa****,"맛있,고,예뻐요",0,0
sme3424,"분위기,도,좋,고,빵,도,맛있,어요",0,0
